mt_id,mt_date,mt_title,mt_starter_id,mt_start_time,mt_last_post_time,mt_to_count,mt_to_member_id,mt_replies,mt_first_msg_id,mt_is_draft,mt_is_deleted
3329,2015-04-30T05:19:19Z,Atlas gibberish,1,2015-04-30T05:19:19Z,2015-05-16T06:13:02Z,2,4151,1,11701,FALSE,FALSE
4860,2016-08-26T23:13:18Z,Hey,13205,2016-08-26T23:13:18Z,2016-09-01T05:54:02Z,2,0,17,20198,FALSE,FALSE
3332,2015-05-02T15:34:51Z,&#39;&#39;create a thread in a more appropriate section &#39;&#39;,0,2015-05-02T15:34:50Z,2015-05-02T15:34:51Z,2,9334,0,11768,FALSE,FALSE
3333,2015-05-03T03:56:26Z,Profile pic,9304,2015-05-03T03:56:25Z,2015-05-03T21:26:59Z,2,9384,1,11783,FALSE,FALSE
3334,2015-05-03T09:19:05Z,Imaginery crap,0,2015-05-03T09:19:05Z,2015-05-03T09:43:30Z,2,9334,1,11786,FALSE,FALSE
3953,2015-08-30T22:28:45Z,Dear Alex,4873,2015-08-30T22:28:45Z,2015-08-31T02:25:16Z,2,9598,6,14488,FALSE,FALSE
3336,2015-05-03T17:36:12Z,Wagwan ,28,2015-05-03T17:36:12Z,2015-05-03T20:43:12Z,1,9322,1,11798,FALSE,FALSE
3337,2015-05-03T19:14:57Z,Did you get my reply,9393,2015-05-03T19:14:56Z,2015-05-03T19:14:56Z,1,7508,0,11799,FALSE,TRUE
3338,2015-05-03T19:16:49Z,Did you get my reply?,9393,2015-05-03T19:16:49Z,2015-05-03T19:16:49Z,1,164,0,11800,FALSE,TRUE
3339,2015-05-03T20:53:35Z,message,7986,2015-05-03T20:53:35Z,2015-05-03T20:54:50Z,1,7346,1,11804,FALSE,FALSE
3340,2015-05-04T02:26:32Z,Hello,9393,2015-05-04T02:26:32Z,2015-05-04T18:14:43Z,1,6306,1,11807,FALSE,TRUE
3341,2015-05-04T22:54:09Z,"Hey man, let&#39;s meet up",2075,2015-05-04T22:54:09Z,2015-05-04T22:54:09Z,1,6274,0,11821,FALSE,TRUE
3342,2015-05-04T22:58:13Z,Hello again,9393,2015-05-04T22:58:13Z,2015-05-11T13:14:28Z,1,6306,2,11822,FALSE,TRUE
3343,2015-05-04T23:36:53Z,ok,7600,2015-05-04T23:36:53Z,2015-05-04T23:41:52Z,1,2075,4,11837,FALSE,TRUE
3347,2015-05-06T03:58:50Z,hey man,6274,2015-05-06T03:58:50Z,2015-05-06T21:57:43Z,2,2075,1,11863,FALSE,FALSE
3348,2015-05-06T18:48:13Z,If you don&#39;t mind me asking,6113,2015-05-06T18:48:13Z,2015-05-07T02:32:51Z,1,9112,3,11868,FALSE,FALSE
3349,2015-05-06T19:50:48Z,Fascist Archive Addition,150,2015-05-06T19:50:48Z,2015-05-06T19:50:48Z,2,7,0,11869,FALSE,FALSE
3351,2015-05-07T02:52:11Z,Quality of Prints,6269,2015-05-07T02:52:11Z,2015-05-07T04:18:03Z,1,7424,5,11891,FALSE,FALSE
3352,2015-05-09T09:45:34Z,wordpress,9174,2015-05-09T09:45:33Z,2015-05-14T13:06:25Z,1,150,3,11923,FALSE,TRUE
5877,2017-09-14T00:16:49Z,networking and contacts?,13880,2017-09-14T00:16:49Z,2017-09-15T09:34:58Z,2,0,2,26218,FALSE,FALSE
3354,2015-05-09T14:43:59Z,Nominees for Black Corps,1,2015-05-09T14:43:59Z,2015-05-12T00:32:14Z,7,6113,19,11926,FALSE,TRUE
3356,2015-05-10T19:27:51Z,Hey,9475,2015-05-10T19:27:51Z,2015-05-12T07:59:29Z,1,1,8,11966,FALSE,FALSE
3357,2015-05-10T21:07:02Z,Hey,7636,2015-05-10T21:07:02Z,2015-05-11T04:53:49Z,1,9475,1,11972,FALSE,FALSE
3358,2015-05-11T00:01:04Z,New Lord and master,6113,2015-05-11T00:01:04Z,2015-05-11T00:05:52Z,2,9144,1,11974,FALSE,FALSE
3359,2015-05-11T16:46:19Z,Another Message,9393,2015-05-11T16:46:19Z,2015-05-11T16:46:19Z,1,6306,0,12009,FALSE,TRUE
3360,2015-05-12T17:55:37Z,Ottoman empire,6249,2015-05-12T17:55:37Z,2015-05-14T22:17:15Z,1,9475,5,12017,FALSE,TRUE
4320,2016-01-26T18:42:07Z,glue,7600,2016-01-26T18:42:07Z,2016-01-27T05:48:17Z,1,9785,1,16520,FALSE,FALSE
4015,2015-09-21T15:02:35Z,Netz,9174,2015-09-21T15:02:35Z,2015-09-21T20:44:04Z,2,9482,2,14845,FALSE,FALSE
3363,2015-05-12T22:22:42Z,hello,7346,2015-05-12T22:22:42Z,2015-05-12T22:48:37Z,2,9475,2,12033,FALSE,FALSE
3364,2015-05-13T07:28:00Z,question,0,2015-05-13T07:28:00Z,2015-05-13T08:48:31Z,1,9475,1,12046,FALSE,TRUE
3365,2015-05-13T14:45:44Z,Fascist Archive Addition,150,2015-05-13T14:45:44Z,2015-05-15T20:35:14Z,2,2170,2,12048,FALSE,FALSE
3366,2015-05-13T20:44:27Z,Achtung&#33; ,958,2015-05-13T20:44:27Z,2015-05-14T10:04:48Z,1,0,2,12052,FALSE,FALSE
3367,2015-05-13T22:20:42Z,Facist archive,2170,2015-05-13T22:20:42Z,2015-05-13T23:08:37Z,2,9481,3,12053,FALSE,FALSE
3368,2015-05-14T13:07:46Z,moro,9478,2015-05-14T13:07:46Z,2015-05-14T21:34:27Z,1,132,2,12064,FALSE,FALSE
3369,2015-05-14T22:16:12Z,Morjesta,9478,2015-05-14T22:16:12Z,2015-05-15T09:05:29Z,2,2306,2,12068,FALSE,FALSE
3370,2015-05-15T04:46:10Z,hello.,7600,2015-05-15T04:46:09Z,2015-05-15T04:46:09Z,1,505,0,12071,FALSE,TRUE
3372,2015-05-16T18:07:32Z,Message,7986,2015-05-16T18:07:32Z,2015-05-19T14:00:32Z,1,9486,9,12104,FALSE,FALSE
3373,2015-05-16T18:10:23Z,message.,7986,2015-05-16T18:10:23Z,2015-05-16T22:18:57Z,1,7346,1,12105,FALSE,FALSE
3386,2015-05-20T03:40:01Z,Ayy niqquh,7719,2015-05-20T03:40:01Z,2015-05-22T17:52:54Z,2,8165,4,12161,FALSE,FALSE
3920,2015-08-16T23:26:15Z,oi,1,2015-08-16T23:26:14Z,2015-08-17T01:43:13Z,1,2170,1,14309,FALSE,TRUE
3375,2015-05-16T23:13:52Z,Hey,9393,2015-05-16T23:13:52Z,2015-05-16T23:13:52Z,1,6306,0,12115,FALSE,TRUE
3376,2015-05-16T23:55:47Z,fascist gathering,0,2015-05-16T23:55:47Z,2015-05-16T23:55:47Z,2,6306,0,12116,FALSE,FALSE
3377,2015-05-17T22:29:41Z,message ,7986,2015-05-17T22:29:41Z,2015-05-19T01:06:40Z,2,2220,3,12119,FALSE,FALSE
3378,2015-05-18T02:04:57Z,Sup,6113,2015-05-18T02:04:57Z,2015-05-18T02:36:17Z,2,8736,5,12122,FALSE,FALSE
4011,2015-09-20T23:00:07Z,...,0,2015-09-20T23:00:07Z,2015-09-20T23:00:07Z,1,7,0,14824,FALSE,FALSE
3380,2015-05-18T04:26:07Z,Are you nazi enough?,2170,2015-05-18T04:26:07Z,2015-05-18T04:26:07Z,1,0,0,12129,FALSE,FALSE
3382,2015-05-18T19:18:24Z,hey,6278,2015-05-18T19:18:24Z,2015-06-16T00:42:53Z,2,7424,7,12137,FALSE,FALSE
3385,2015-05-19T22:17:19Z,Sup nigga ,7643,2015-05-19T22:17:19Z,2015-05-21T00:48:03Z,2,8736,13,12159,FALSE,FALSE
3387,2015-05-20T14:54:07Z,Hammer of the patriot,283,2015-05-20T14:54:07Z,2015-05-21T11:20:50Z,2,2170,2,12164,FALSE,FALSE
3388,2015-05-20T19:13:00Z,baba,9475,2015-05-20T19:12:59Z,2015-05-20T19:12:59Z,1,0,0,12166,FALSE,FALSE
3390,2015-05-21T01:02:25Z,Anti-Crash Course Channel,0,2015-05-21T01:02:25Z,2015-05-21T02:33:45Z,2,6113,2,12184,FALSE,FALSE
3391,2015-05-21T01:41:18Z,BASED BASED BASED,6168,2015-05-21T01:41:18Z,2015-05-21T01:41:18Z,1,1558,0,12187,FALSE,FALSE
3392,2015-05-21T01:41:49Z,BASED (continued),6168,2015-05-21T01:41:49Z,2015-05-21T04:13:39Z,1,1558,1,12188,FALSE,FALSE
4099,2015-10-17T18:57:29Z,Hello,0,2015-10-17T18:57:29Z,2015-10-18T19:01:09Z,1,9393,8,15324,FALSE,FALSE
3394,2015-05-21T13:00:02Z,Intro,9475,2015-05-21T13:00:02Z,2015-05-21T19:40:15Z,2,9343,4,12200,FALSE,FALSE
3395,2015-05-21T20:44:22Z,S,9288,2015-05-21T20:44:22Z,2015-05-23T12:32:08Z,2,9334,1,12206,FALSE,FALSE
3397,2015-05-22T12:57:28Z,Illinois gathering,0,2015-05-22T12:57:28Z,2015-05-22T19:17:53Z,1,9393,1,12211,FALSE,FALSE
4452,2016-03-28T21:20:49Z,Hello.,9304,2016-03-28T21:20:49Z,2016-04-28T21:50:25Z,2,0,16,17302,FALSE,FALSE
3399,2015-05-23T00:28:23Z,Condensced Messages,0,2015-05-23T00:28:23Z,2015-06-26T20:15:07Z,1,9393,9,12218,FALSE,FALSE
3401,2015-05-23T16:18:20Z,A Favor,0,2015-05-23T16:18:20Z,2015-05-23T17:41:19Z,2,2170,8,12227,FALSE,FALSE
3402,2015-05-23T18:40:52Z,Don&#39;t advocate crime,6113,2015-05-23T18:40:52Z,2015-05-23T18:42:32Z,1,9335,1,12236,FALSE,TRUE
3403,2015-05-25T04:35:12Z,intro topics,2170,2015-05-25T04:35:12Z,2015-05-25T05:31:16Z,2,6113,2,12250,FALSE,FALSE
3404,2015-05-26T03:01:26Z,Bulking up,7903,2015-05-26T03:01:26Z,2015-07-15T03:33:08Z,2,2170,6,12254,FALSE,FALSE
4303,2016-01-19T12:30:29Z,QLD,9785,2016-01-19T12:30:29Z,2016-01-22T15:07:58Z,2,9568,1,16454,FALSE,FALSE
4089,2015-10-09T18:05:27Z,Hey,9393,2015-10-09T18:05:27Z,2015-10-10T00:22:09Z,1,9112,2,15251,FALSE,TRUE
4066,2015-09-29T22:57:09Z,Nietzsche,7543,2015-09-29T22:57:09Z,2015-09-29T23:06:42Z,1,9393,1,15097,FALSE,FALSE
3409,2015-05-27T04:57:56Z,yo nigger,7424,2015-05-27T04:57:56Z,2015-05-30T05:21:33Z,1,6113,12,12265,FALSE,TRUE
3410,2015-05-27T12:46:41Z,whats ur skype,7816,2015-05-27T12:46:41Z,2015-07-10T02:24:34Z,2,7424,391,12283,FALSE,FALSE
3412,2015-05-28T10:40:36Z,Graphics...obviously,9174,2015-05-28T10:40:36Z,2015-05-28T19:14:30Z,1,7816,2,12304,FALSE,TRUE
3414,2015-05-30T15:35:28Z,40k Game,6155,2015-05-30T15:35:27Z,2015-05-31T04:18:01Z,1,8232,2,12346,FALSE,FALSE
3415,2015-05-30T20:45:46Z,german,168,2015-05-30T20:45:46Z,2015-05-31T19:26:21Z,2,287,1,12352,FALSE,FALSE
4793,2016-07-24T02:52:24Z,Hello,9861,2016-07-24T02:52:24Z,2016-07-25T04:27:46Z,1,0,9,19744,FALSE,FALSE
3418,2015-06-01T01:20:44Z,Greetings,9393,2015-06-01T01:20:44Z,2015-06-01T22:55:26Z,1,9475,7,12378,FALSE,TRUE
3419,2015-06-01T04:42:14Z,Greetings,9503,2015-06-01T04:42:14Z,2015-06-02T05:18:41Z,1,9497,2,12384,FALSE,TRUE
3420,2015-06-02T08:21:34Z,Hail&#33;,9503,2015-06-02T08:21:33Z,2015-06-02T08:21:33Z,1,8133,0,12435,FALSE,TRUE
3423,2015-06-03T04:28:03Z,siege,168,2015-06-03T04:28:02Z,2015-06-03T04:46:03Z,2,2170,2,12462,FALSE,FALSE
3424,2015-06-03T19:51:59Z,меме ,1558,2015-06-03T19:51:59Z,2015-06-04T01:08:05Z,1,7719,1,12465,FALSE,FALSE
3425,2015-06-03T20:29:25Z,Gif request,7600,2015-06-03T20:29:25Z,2015-06-04T02:21:44Z,1,7816,3,12467,FALSE,TRUE
3426,2015-06-03T23:33:08Z,Heil,9174,2015-06-03T23:33:08Z,2015-07-23T11:21:59Z,1,9491,6,12473,FALSE,TRUE
3427,2015-06-04T13:52:48Z,Hey,2306,2015-06-04T13:52:48Z,2015-06-05T09:37:19Z,2,9496,10,12482,FALSE,FALSE
3429,2015-06-05T04:22:27Z,Summer,6113,2015-06-05T04:22:27Z,2015-06-05T04:48:04Z,2,7816,5,12497,FALSE,FALSE
3430,2015-06-05T10:55:56Z,Praise YHWH muh nigga,7643,2015-06-05T10:55:56Z,2015-09-20T20:45:31Z,2,6359,6,12510,FALSE,FALSE
3431,2015-06-05T11:37:36Z,.,7962,2015-06-05T11:37:36Z,2015-06-07T14:09:47Z,1,6260,1,12512,FALSE,TRUE
3432,2015-06-05T22:39:12Z,Hello,9393,2015-06-05T22:39:12Z,2015-06-06T00:34:43Z,1,7757,2,12521,FALSE,TRUE
3433,2015-06-06T10:54:08Z,CI,9174,2015-06-06T10:54:08Z,2015-06-06T10:54:08Z,1,267,0,12526,FALSE,TRUE
3434,2015-06-07T02:02:50Z,Thank You,9393,2015-06-07T02:02:50Z,2015-06-07T02:02:50Z,1,6269,0,12532,FALSE,TRUE
3435,2015-06-07T19:18:05Z,DA,7757,2015-06-07T19:18:05Z,2015-06-07T19:26:58Z,1,1,3,12548,FALSE,FALSE
3437,2015-06-08T19:40:13Z,BWC TERRORMACHINE ,7643,2015-06-08T19:40:13Z,2015-09-29T01:56:49Z,2,7816,49,12558,FALSE,FALSE
3438,2015-06-09T13:09:05Z,Prisoner?,9497,2015-06-09T13:09:05Z,2015-06-09T13:09:05Z,1,1,0,12581,FALSE,FALSE
3439,2015-06-09T19:05:31Z,reintroduction,1,2015-06-09T19:05:30Z,2015-06-09T19:05:30Z,1,3711,0,12605,FALSE,TRUE
3440,2015-06-09T20:58:33Z,London,9514,2015-06-09T20:58:33Z,2015-06-09T21:02:53Z,1,7600,1,12606,FALSE,FALSE
4009,2015-09-20T22:04:16Z,signature,2170,2015-09-20T22:04:16Z,2015-09-20T22:06:12Z,2,7346,1,14818,FALSE,FALSE
3442,2015-06-09T21:13:31Z,Hey,9393,2015-06-09T21:13:31Z,2015-06-09T22:31:26Z,1,7730,2,12609,FALSE,TRUE
3443,2015-06-09T22:24:30Z,?,9497,2015-06-09T22:24:29Z,2015-06-09T22:24:29Z,1,1,0,12611,FALSE,FALSE
3444,2015-06-11T05:03:02Z,Pranks,7816,2015-06-11T05:03:01Z,2015-06-11T06:07:26Z,2,2170,6,12642,FALSE,FALSE
3445,2015-06-11T06:08:48Z,:P`,7600,2015-06-11T06:08:48Z,2015-06-11T12:37:05Z,1,7816,6,12655,FALSE,TRUE
3446,2015-06-13T18:00:09Z,Контакти,9512,2015-06-13T18:00:09Z,2015-06-13T18:17:35Z,2,9334,1,12719,FALSE,FALSE
3447,2015-06-13T18:00:28Z,Контакти,9512,2015-06-13T18:00:28Z,2015-06-14T23:33:24Z,2,9517,1,12720,FALSE,FALSE
3448,2015-06-14T00:59:55Z,"Ready for shake the ZOG, nigga?",7757,2015-06-14T00:59:55Z,2015-06-14T01:02:17Z,1,7600,1,12736,FALSE,FALSE
3449,2015-06-14T12:12:13Z,Psychedelics topic deleted,7508,2015-06-14T12:12:13Z,2015-06-14T12:13:14Z,1,1,1,12749,FALSE,FALSE
3450,2015-06-14T12:49:18Z,Okie,0,2015-06-14T12:49:18Z,2015-06-24T22:42:00Z,2,6144,7,12751,FALSE,FALSE
3451,2015-06-14T14:44:02Z,Ursinus College Ahnenerbe Documents Collection,1,2015-06-14T14:44:02Z,2015-07-06T14:14:58Z,1,7816,6,12752,FALSE,TRUE
3621,2015-06-15T08:51:43Z,We all get deppressed,6113,2015-06-15T08:51:43Z,2015-06-29T04:05:17Z,1,9503,8,12945,FALSE,FALSE
3741,2015-06-15T11:30:24Z,Spam user,6260,2015-06-15T11:30:24Z,2015-06-15T11:42:04Z,1,1,1,13085,FALSE,FALSE
3796,2015-06-17T07:18:55Z,Summer?,6113,2015-06-17T07:18:55Z,2015-06-17T07:18:55Z,1,6168,0,13268,FALSE,TRUE
3795,2015-06-17T01:13:29Z,&#33;,7424,2015-06-17T01:13:29Z,2015-06-17T07:11:53Z,1,6113,13,13215,FALSE,TRUE
3794,2015-06-16T19:15:54Z,Hey,0,2015-06-16T19:15:54Z,2015-06-16T19:15:54Z,2,9497,0,13201,FALSE,FALSE
5512,2017-05-23T07:48:32Z,AWYT,14028,2017-05-23T07:48:32Z,2017-05-23T18:39:57Z,2,0,5,24383,FALSE,FALSE
5511,2017-05-23T02:47:00Z,FTS,7405,2017-05-23T02:47:00Z,2017-05-23T02:47:00Z,2,0,1,24376,FALSE,FALSE
3799,2015-06-20T05:41:19Z,Question regarding lunar/solar worship,8102,2015-06-20T05:41:19Z,2015-06-20T17:04:32Z,2,1,2,13426,FALSE,FALSE
3800,2015-06-20T06:41:09Z,A second chance?,9497,2015-06-20T06:41:09Z,2015-06-20T06:41:09Z,1,1,0,13427,FALSE,FALSE
3801,2015-06-20T09:09:52Z,Concerns,9503,2015-06-20T09:09:52Z,2015-06-30T19:14:09Z,2,4,23,13430,FALSE,FALSE
4795,2016-07-26T01:54:47Z,Martial Industrial,9393,2016-07-26T01:54:47Z,2016-09-22T23:22:58Z,1,0,23,19765,FALSE,FALSE
3806,2015-06-23T23:23:35Z,АБВ,9288,2015-06-23T23:23:34Z,2015-09-23T22:34:24Z,1,1,6,13528,FALSE,FALSE
3808,2015-06-25T03:00:52Z,zogbook,7816,2015-06-25T03:00:52Z,2015-06-28T23:22:01Z,2,9503,41,13548,FALSE,FALSE
3809,2015-06-25T21:56:22Z,Shirts,9503,2015-06-25T21:56:22Z,2015-06-28T08:23:05Z,1,7424,4,13582,FALSE,FALSE
3811,2015-06-26T11:31:05Z,Do you hike?,7424,2015-06-26T11:31:05Z,2015-06-26T11:31:05Z,1,2075,0,13631,FALSE,TRUE
4379,2016-02-20T20:37:43Z,Hiya,7424,2016-02-20T20:37:42Z,2016-04-21T01:11:25Z,2,9888,21,16881,FALSE,FALSE
4378,2016-02-20T17:36:51Z,hello,9503,2016-02-20T17:36:51Z,2016-04-05T15:51:16Z,2,9888,51,16873,FALSE,FALSE
4796,2016-07-26T03:46:11Z,Good evening,13256,2016-07-26T03:46:11Z,2016-07-27T01:29:03Z,2,0,4,19768,FALSE,FALSE
3816,2015-06-27T05:47:19Z,Heil,9503,2015-06-27T05:47:19Z,2015-07-02T10:56:30Z,1,9531,37,13688,FALSE,FALSE
3817,2015-06-27T18:05:53Z,Hello.,9531,2015-06-27T18:05:53Z,2015-07-02T10:56:54Z,1,7816,13,13705,FALSE,TRUE
3818,2015-06-28T01:34:28Z,Coming to Michigan?,68,2015-06-28T01:34:27Z,2015-06-28T01:34:27Z,2,2075,0,13719,FALSE,FALSE
3819,2015-06-28T06:22:20Z,Hwael,9503,2015-06-28T06:22:20Z,2015-06-28T06:46:10Z,2,6359,4,13721,FALSE,FALSE
3820,2015-06-28T11:57:20Z,Oi,9503,2015-06-28T11:57:20Z,2015-06-28T21:45:25Z,1,1558,6,13734,FALSE,FALSE
3821,2015-06-28T18:52:42Z,.,0,2015-06-28T18:52:42Z,2015-07-07T14:29:10Z,2,6165,2,13764,FALSE,FALSE
3823,2015-06-29T03:02:57Z,Drawings,9503,2015-06-29T03:02:57Z,2015-07-02T03:33:12Z,2,7816,20,13775,FALSE,FALSE
3824,2015-06-29T05:51:28Z,Mashallah bro,7643,2015-06-29T05:51:28Z,2015-06-29T16:24:45Z,2,6168,3,13782,FALSE,FALSE
3825,2015-06-29T12:08:51Z,Aussie IM Posters,6237,2015-06-29T12:08:50Z,2015-07-09T22:24:31Z,2,7816,4,13791,FALSE,FALSE
4007,2015-09-20T22:02:32Z,signature,2170,2015-09-20T22:02:32Z,2015-09-20T22:02:32Z,2,6168,0,14816,FALSE,FALSE
4008,2015-09-20T22:02:51Z,signature,2170,2015-09-20T22:02:50Z,2015-09-20T22:02:50Z,1,6359,0,14817,FALSE,FALSE
3828,2015-06-29T19:29:45Z,Ello,9503,2015-06-29T19:29:45Z,2015-06-29T20:07:12Z,1,9112,4,13800,FALSE,FALSE
3829,2015-06-29T20:57:22Z,Ces le vi oui oui,9503,2015-06-29T20:57:22Z,2015-07-02T01:17:35Z,2,9535,17,13805,FALSE,FALSE
3830,2015-06-29T22:49:53Z,Hi Zeiger,9503,2015-06-29T22:49:52Z,2015-06-30T00:08:42Z,1,2170,6,13810,FALSE,FALSE
3831,2015-07-01T22:36:14Z,"heyo, quick request",2392,2015-07-01T22:36:14Z,2015-07-14T04:10:33Z,1,1,4,13858,FALSE,FALSE
3832,2015-07-02T01:19:34Z,Hey,9503,2015-07-02T01:19:33Z,2015-07-02T01:19:33Z,1,7424,0,13862,FALSE,FALSE
3833,2015-07-02T05:40:07Z,ello,9503,2015-07-02T05:40:07Z,2015-07-02T06:08:44Z,1,9531,3,13866,FALSE,FALSE
3834,2015-07-02T17:57:45Z,sorry to pester,9503,2015-07-02T17:57:45Z,2015-07-02T19:33:29Z,1,7424,4,13872,FALSE,FALSE
4088,2015-10-08T02:14:50Z,Arditi,7543,2015-10-08T02:14:50Z,2015-10-08T02:20:12Z,1,9393,1,15235,FALSE,FALSE
5881,2017-09-14T22:58:49Z,Discord Invite,1,2017-09-14T22:58:49Z,2017-09-14T23:50:58Z,1,0,2,26236,FALSE,FALSE
3837,2015-07-03T03:48:01Z,NY Skkkype,7643,2015-07-03T03:48:01Z,2015-08-19T23:00:26Z,1,9446,5,13885,FALSE,FALSE
4798,2016-07-26T15:01:19Z,Oh shit nigger,9583,2016-07-26T15:01:19Z,2016-07-27T01:29:25Z,2,0,7,19772,FALSE,FALSE
3840,2015-07-03T13:19:40Z,Summer,6113,2015-07-03T13:19:40Z,2015-08-24T19:37:36Z,1,6122,11,13896,FALSE,FALSE
5514,2017-05-23T16:17:23Z,Weissewolfe,13075,2017-05-23T16:17:23Z,2017-05-23T16:36:12Z,2,0,2,24390,FALSE,FALSE
3842,2015-07-03T13:21:54Z,Busy?,6113,2015-07-03T13:21:54Z,2015-07-04T09:27:27Z,1,7719,3,13899,FALSE,FALSE
3843,2015-07-03T17:34:21Z,Vær hilset&#33; ,9534,2015-07-03T17:34:21Z,2015-07-06T13:51:31Z,2,958,1,13903,FALSE,FALSE
4014,2015-09-21T09:46:53Z,IM issues,9174,2015-09-21T09:46:53Z,2015-09-21T09:46:53Z,1,7,0,14839,FALSE,FALSE
4013,2015-09-21T09:41:36Z,Hey,9174,2015-09-21T09:41:35Z,2015-09-21T13:54:43Z,1,6249,4,14838,FALSE,FALSE
4012,2015-09-21T00:30:21Z,hi ,9548,2015-09-21T00:30:21Z,2015-09-21T01:29:43Z,1,9555,2,14826,FALSE,TRUE
5443,2017-05-06T17:11:05Z,Larpy name to greet you from another group xd,13880,2017-05-06T17:11:05Z,2017-05-06T21:51:14Z,2,0,7,23989,FALSE,FALSE
3847,2015-07-05T21:19:03Z,sticker,7600,2015-07-05T21:19:03Z,2015-07-05T23:38:37Z,1,7816,2,13920,FALSE,TRUE
3848,2015-07-07T05:14:40Z,Aussie IM Posters,6237,2015-07-07T05:14:40Z,2015-08-21T08:53:54Z,4,8346,22,13933,FALSE,FALSE
3849,2015-07-07T06:40:46Z,Hello there&#33;,9531,2015-07-07T06:40:46Z,2015-07-07T13:52:00Z,1,7816,2,13934,FALSE,TRUE
3850,2015-07-07T06:40:55Z,Hello there&#33;,9531,2015-07-07T06:40:54Z,2015-07-16T19:35:51Z,1,9503,29,13935,FALSE,TRUE
3854,2015-07-08T02:54:28Z,plowshares here,2392,2015-07-08T02:54:28Z,2015-12-03T01:59:49Z,2,2075,1,13955,FALSE,FALSE
3855,2015-07-08T07:30:58Z,hello,9503,2015-07-08T07:30:57Z,2015-07-08T18:17:04Z,2,9535,3,13956,FALSE,FALSE
3856,2015-07-08T15:36:08Z,Happy Birthday,9393,2015-07-08T15:36:08Z,2015-07-08T15:36:08Z,1,6306,0,13960,FALSE,TRUE
3857,2015-07-08T19:55:00Z,Hey,2306,2015-07-08T19:55:00Z,2015-07-18T18:17:37Z,2,9240,2,13964,FALSE,FALSE
3944,2015-08-26T21:40:56Z,Hej dansker,0,2015-08-26T21:40:56Z,2015-08-26T21:47:42Z,2,9584,1,14453,FALSE,FALSE
3860,2015-07-10T06:03:50Z,wood river,0,2015-07-10T06:03:50Z,2015-07-10T06:03:50Z,1,281,0,13980,FALSE,FALSE
3861,2015-07-11T03:17:50Z,hello,9503,2015-07-11T03:17:50Z,2015-07-13T18:27:05Z,1,8232,16,13986,FALSE,FALSE
3862,2015-07-11T17:59:05Z,Ello,9503,2015-07-11T17:59:05Z,2015-07-11T17:59:05Z,1,7424,0,14011,FALSE,FALSE
3864,2015-07-13T04:21:58Z,oi ,9503,2015-07-13T04:21:58Z,2015-07-14T01:54:34Z,2,287,3,14019,FALSE,FALSE
3865,2015-07-14T01:26:29Z, ello,9503,2015-07-14T01:26:29Z,2015-07-14T01:26:29Z,1,1558,0,14038,FALSE,FALSE
3866,2015-07-15T11:54:31Z,how to get more profile views,9548,2015-07-15T11:54:31Z,2015-07-15T11:54:31Z,1,4873,0,14049,FALSE,TRUE
3867,2015-07-15T20:11:29Z,hey&#33;,9503,2015-07-15T20:11:29Z,2015-07-19T16:46:27Z,2,7816,9,14050,FALSE,FALSE
3868,2015-07-15T22:23:11Z,etc.,9144,2015-07-15T22:23:11Z,2015-07-16T06:16:13Z,1,1,1,14051,FALSE,FALSE
3869,2015-07-16T18:48:19Z,hello,9503,2015-07-16T18:48:19Z,2015-07-18T00:14:52Z,1,7424,2,14055,FALSE,FALSE
3870,2015-07-17T03:20:01Z,hail ,9503,2015-07-17T03:20:01Z,2015-07-18T02:06:32Z,1,8232,3,14059,FALSE,FALSE
3872,2015-07-18T00:37:46Z,eyy,9503,2015-07-18T00:37:46Z,2015-09-21T06:49:08Z,1,9388,3,14069,FALSE,FALSE
3874,2015-07-18T23:12:15Z,Hail Brother,3491,2015-07-18T23:12:15Z,2015-07-19T16:41:17Z,1,68,2,14109,FALSE,TRUE
3875,2015-07-19T10:34:44Z,Question,9558,2015-07-19T10:34:44Z,2015-07-19T10:34:44Z,1,1,0,14112,FALSE,FALSE
3876,2015-07-20T16:23:24Z,Tumblr,6113,2015-07-20T16:23:24Z,2015-07-20T21:32:54Z,1,7816,1,14116,FALSE,TRUE
3878,2015-07-20T19:06:38Z,&quot; GasChamber.com for sale &quot;,9558,2015-07-20T19:06:38Z,2015-07-20T19:06:38Z,1,1,0,14118,FALSE,FALSE
3879,2015-07-21T03:10:14Z,Hey,9549,2015-07-21T03:10:14Z,2015-09-15T02:57:14Z,2,7757,6,14120,FALSE,FALSE
3881,2015-07-22T20:13:23Z,hello,9531,2015-07-22T20:13:23Z,2015-07-23T19:33:13Z,1,9503,4,14124,FALSE,TRUE
3882,2015-07-22T20:13:35Z,hey,9531,2015-07-22T20:13:35Z,2015-07-22T20:13:35Z,1,7816,0,14125,FALSE,TRUE
3883,2015-07-23T11:20:25Z,Rotherham,9174,2015-07-23T11:20:25Z,2015-07-23T11:20:25Z,1,7962,0,14130,FALSE,TRUE
4799,2016-07-26T16:29:05Z,ss,9622,2016-07-26T16:29:05Z,2016-07-26T17:25:48Z,1,0,2,19773,FALSE,FALSE
3887,2015-07-26T18:14:28Z,Shalom Volksgenosse,1558,2015-07-26T18:14:28Z,2015-07-27T16:28:31Z,1,2170,2,14151,FALSE,FALSE
3888,2015-07-28T12:06:18Z,azov,7508,2015-07-28T12:06:18Z,2015-07-28T12:34:42Z,2,9570,3,14158,FALSE,FALSE
